0,1,2,3,4,5,6,7,8,9
198,19,18,17,17,195,0,340,51990,513
198,16,15,15,15,196,0,340,51990,505
198,18,16,14,14,196,0,340,51990,503
198,19,17,16,16,197,0,341,51690,359
198,19,17,18,18,198,0,341,51690,344
198,18,17,16,16,198,0,340,51990,551
198,19,18,18,18,198,1,340,51990,544
199,18,17,16,16,199,0,340,51990,545
170,17,16,16,16,11,0,326,52375,337
170,17,16,15,15,11,0,3233,54891,289
170,16,14,13,13,11,0,326,52375,332
170,18,18,17,17,12,0,326,52375,335
171,19,17,16,16,12,0,3233,54891,267
171,19,18,17,17,12,0,326,52375,331
171,17,16,15,15,13,0,3233,54891,272
171,19,18,16,16,13,0,326,52375,321
171,19,18,18,18,13,1,326,52375,361
171,18,17,16,16,13,0,326,52375,372
171,18,17,16,16,15,0,326,52375,373
171,18,17,17,17,15,0,326,52375,414
171,17,16,15,15,15,0,326,52375,418
171,19,18,17,16,15,0,3233,54891,185
171,18,17,17,17,16,0,326,52375,409
171,18,18,18,17,16,0,326,52375,416
171,19,17,16,16,16,0,326,52375,408
171,19,17,16,16,16,0,3233,54891,215
171,19,17,15,15,16,0,326,52375,405
171,18,17,16,16,16,0,326,52375,458
171,18,16,15,15,17,0,3233,54891,212
171,17,15,16,16,17,0,3233,54891,169
171,19,17,16,16,17,0,326,52375,460
171,18,16,15,14,18,0,3233,54891,172
171,19,19,19,18,18,1,326,52375,446
172,18,17,16,16,19,0,3233,54891,134
172,18,16,15,15,19,0,3233,54891,171
172,18,16,15,15,19,0,326,52375,534
172,19,17,16,16,19,0,3233,54891,148
172,19,18,18,18,19,0,3233,54891,141
172,19,18,17,16,19,0,326,52375,538
222,19,16,15,15,528,0,2934,54626,58
222,18,16,15,15,528,0,308,51662,112
222,18,18,18,18,529,2,4019,55363,434
222,18,17,16,16,529,0,308,51662,65
222,18,16,15,15,529,0,2909,54653,58
222,19,18,17,17,529,0,2909,54653,52
222,19,17,16,16,529,0,2934,54626,12
222,17,16,15,15,530,0,2909,54653,9
222,18,16,16,16,530,0,2909,54653,12
222,17,16,15,15,530,0,2909,54653,11
222,17,15,14,14,530,0,2909,54653,6
222,18,17,17,16,530,0,308,51662,25
223,18,17,16,16,531,0,3314,54970,289
223,16,15,14,14,531,0,2909,54653,16
223,19,18,17,17,531,0,2934,54626,3
223,17,16,15,15,531,0,2909,54653,15
223,18,17,16,16,531,0,2909,54653,20
223,18,17,17,17,531,0,4019,55363,356
223,15,14,14,14,532,0,2909,54653,5
223,18,16,15,15,532,0,2934,54626,10
223,19,18,19,19,532,0,2934,54626,8
223,15,14,14,14,532,0,2909,54653,19
223,18,16,14,14,532,0,309,51994,259
223,18,16,15,15,532,0,309,51994,241
223,18,17,17,17,533,0,3314,54970,255
223,18,17,16,16,533,0,3314,54970,314
223,18,17,16,16,533,0,309,51994,254
223,19,18,17,17,533,0,309,51994,220
223,19,17,16,16,534,0,3314,54970,274
223,17,16,15,15,534,0,3314,54970,268
223,19,17,16,16,534,0,309,51994,211
223,19,18,17,17,535,0,3314,54970,280
223,18,18,17,17,536,1,4019,55363,238
223,19,18,17,17,536,0,3314,54970,234
223,18,17,16,16,536,0,309,51994,126
223,19,18,17,17,536,0,309,51994,136
224,18,16,15,15,537,0,309,51994,99
223,19,18,17,17,537,0,309,51994,95
224,18,17,16,16,538,0,3314,54970,233
224,19,18,17,17,539,0,3314,54970,193
224,18,16,15,15,539,0,3314,54970,150
224,18,17,16,16,539,0,309,51994,54
224,19,18,17,17,540,0,3314,54970,125
224,19,17,15,15,540,0,3314,54970,130
224,19,17,17,17,540,0,3314,54970,135
224,19,18,17,17,540,0,309,51994,13
224,18,17,16,16,541,0,3314,54970,113
224,17,16,16,16,541,0,3314,54970,110
224,19,18,18,18,541,0,3314,54970,140
224,19,18,18,18,541,2,4019,55363,100
194,19,17,16,16,338,0,293,51689,470
194,18,17,16,16,340,0,293,51689,466
194,18,18,18,18,341,0,293,51689,482
194,18,17,16,16,341,0,293,51689,491
195,18,17,17,17,346,1,293,51689,79
195,19,18,18,18,347,0,293,51689,598
195,18,16,17,17,348,0,293,51689,634
195,19,17,16,16,348,0,293,51689,595
195,19,18,17,17,348,0,293,51689,638
195,18,17,17,17,349,0,294,51986,355
196,19,19,18,18,352,1,294,51986,395
196,18,18,18,17,353,1,294,51986,431
196,17,16,16,15,354,0,7456,56727,519
196,19,17,16,16,354,0,7456,56727,512
196,18,17,16,16,354,0,294,51986,434
196,19,18,17,17,354,0,294,51986,438
196,19,18,17,16,354,0,294,51986,433
196,19,18,17,17,354,0,294,51986,475
196,19,17,15,15,354,0,294,51986,480
196,19,17,16,16,354,3,2926,54625,354
196,17,16,16,15,355,0,7456,56727,536
196,18,17,17,17,356,0,2901,54652,358
196,17,17,16,16,356,0,7456,56727,540
196,19,16,15,15,356,0,7456,56727,534
196,18,17,17,17,356,0,7456,56727,535
196,16,15,14,14,357,0,294,51986,492
197,18,18,17,17,357,0,2926,54625,395
197,19,17,17,17,357,0,7456,56727,576
197,18,17,15,15,357,0,294,51986,497
197,17,16,15,15,358,0,7456,56727,574
197,18,17,16,16,358,0,7456,56727,575
197,17,16,15,15,358,0,7456,56727,573
197,18,17,16,16,358,0,294,51986,512
197,17,15,14,14,358,0,2901,54652,386
197,17,17,16,16,358,0,7456,56727,610
197,18,16,14,14,358,0,2901,54652,392
197,17,16,16,15,358,0,7456,56727,619
197,19,18,17,16,358,0,294,51986,520
197,18,17,15,15,358,0,294,51986,506
197,19,17,16,16,358,0,294,51986,519
197,19,17,16,16,358,0,294,51986,515
197,18,17,18,18,359,0,294,51986,513
197,16,15,15,15,359,0,7456,56727,616
197,19,19,18,18,359,0,294,51986,514
197,18,17,16,16,359,0,295,51985,346
197,18,17,17,17,360,0,7456,56727,658
197,16,15,15,15,360,0,2926,54625,477
197,17,15,14,13,360,0,294,51986,559
197,18,17,16,16,360,0,7456,56727,654
197,18,16,15,15,360,0,7456,56727,657
150,17,16,15,15,233,0,2852,54468,580
150,17,15,14,14,233,0,2852,54468,574
150,19,18,17,17,233,0,2867,54479,561
150,19,18,17,17,233,0,269,51910,348
150,18,16,16,16,234,0,2852,54468,619
150,17,16,15,15,234,0,2852,54468,614
150,17,16,16,15,234,0,2852,54468,617
150,19,18,17,17,234,0,2852,54468,612
150,18,17,16,15,234,0,269,51910,453
150,18,17,16,15,235,0,269,51910,450
150,17,16,15,15,235,0,269,51910,526
150,17,16,15,15,235,0,269,51910,530
151,19,18,18,18,235,0,2867,54479,607
151,17,16,14,14,235,0,269,51910,528
151,18,17,16,16,236,0,269,51910,533
151,17,15,14,14,236,0,2852,54468,615
151,18,17,17,16,236,0,269,51910,521
151,18,16,15,15,236,0,2852,54468,613
151,18,18,17,17,236,0,269,51910,536
151,19,17,16,16,236,0,269,51910,522
151,16,15,15,15,236,0,2852,54468,607
151,19,17,16,15,236,0,269,51910,525
151,17,15,14,14,237,0,2852,54468,606
151,19,19,20,20,237,0,501,52235,100
151,18,17,17,17,237,2,3829,55300,802
151,19,17,16,15,237,0,269,51910,571
151,18,17,16,16,237,0,269,51910,563
151,19,17,16,16,237,0,269,51910,485
151,18,16,15,15,237,0,269,51910,573
151,16,14,13,12,238,0,501,52235,87
151,16,14,13,13,238,0,269,51910,499
151,18,17,17,16,238,0,269,51910,608
151,18,18,18,18,239,0,269,51910,604
151,19,18,17,17,239,0,269,51910,605
151,17,16,15,15,239,0,501,52235,42
151,19,19,18,18,239,1,501,52235,43
151,17,16,15,14,239,0,269,51910,511
151,17,16,16,16,240,0,270,51909,322
151,19,19,18,18,240,1,269,51910,613
151,19,17,17,16,240,0,269,51910,606
151,18,17,16,16,240,0,269,51910,615
151,19,18,17,17,241,0,269,51910,614
151,18,17,15,15,241,0,269,51910,609
152,17,16,16,16,242,0,3829,55300,966
152,19,17,16,16,243,0,270,51909,374
152,19,17,16,16,243,0,270,51909,415
152,18,17,16,16,244,0,270,51909,403
152,19,17,16,15,244,0,270,51909,411
152,19,17,16,16,245,0,502,51957,241
155,18,17,16,16,47,0,772,52375,386
198,17,16,15,15,11,0,7456,56727,223
198,18,16,15,15,11,0,2901,54652,150
198,17,15,15,15,11,0,2901,54652,159
198,18,17,16,16,11,0,7456,56727,184
198,17,16,15,15,11,0,295,51985,191
198,19,18,17,17,11,0,295,51985,198
198,16,14,13,13,12,0,2901,54652,160
198,16,15,15,16,12,0,2901,54652,104
198,17,16,16,16,12,0,7456,56727,180
198,19,18,17,17,12,0,7456,56727,183
198,18,16,15,15,13,0,2901,54652,110
198,17,16,15,15,13,0,7456,56727,149
198,18,17,17,17,13,0,7456,56727,145
198,18,16,15,15,13,0,7456,56727,142
198,16,15,14,14,13,0,295,51985,167
198,19,17,16,16,13,0,295,51985,178
198,17,16,15,15,14,0,7456,56727,138
198,16,15,14,14,14,0,2901,54652,69
198,17,16,16,16,14,0,7456,56727,155
198,19,17,16,16,14,0,295,51985,153
198,19,18,17,17,14,0,7456,56727,141
198,19,18,18,18,14,0,2926,54625,65
198,18,16,15,15,14,0,295,51985,154
198,19,17,17,16,14,0,7456,56727,105
198,19,17,17,17,14,0,295,51985,141
198,18,17,17,17,15,0,7456,56727,81
198,18,17,17,17,15,0,7456,56727,101
198,16,15,14,14,15,0,2901,54652,72
198,19,18,16,16,15,0,295,51985,152
198,18,17,17,16,15,0,295,51985,155
198,19,17,16,16,15,0,7456,56727,99
198,19,18,17,17,15,0,7456,56727,108
198,19,17,16,15,15,0,295,51985,157
198,18,17,16,16,15,0,295,51985,120
198,16,15,14,13,15,0,295,51985,112
198,18,17,16,16,15,0,295,51985,107
199,18,16,15,15,16,0,7456,56727,62
199,19,18,17,17,16,0,7456,56727,61
199,19,17,15,15,16,0,295,51985,71
199,19,17,16,16,16,0,7456,56727,64
199,18,17,16,16,17,0,7456,56727,26
199,19,18,18,17,17,1,295,51985,80
199,19,17,17,17,17,0,7456,56727,25
199,19,18,17,17,17,0,7456,56727,27
199,19,18,17,17,17,0,7456,56727,21
199,19,18,16,16,17,0,296,51984,309
199,16,15,15,15,18,0,2901,54652,35
199,17,15,14,14,18,0,2901,54652,27
199,19,17,16,16,18,0,295,51985,24
28,19,17,16,16,151,0,3114,54773,135
28,19,19,17,17,151,0,430,51877,126
28,19,16,15,15,151,0,3114,54773,220
28,19,18,17,17,151,0,430,51877,136
28,17,15,14,14,152,0,430,51877,94
28,19,17,16,16,152,0,430,51877,95
28,17,16,15,15,152,0,430,51877,96
28,18,17,17,17,152,0,430,51877,100
28,19,17,16,16,152,0,430,51877,81
28,19,18,17,17,152,0,3114,54773,125
28,18,17,16,16,152,0,430,51877,83
28,18,17,16,16,153,0,3114,54773,134
29,18,17,16,15,155,0,427,51900,298
29,18,16,16,16,155,0,427,51900,293
29,18,16,15,14,155,0,427,51900,273
29,18,16,15,14,155,0,430,51877,52
29,19,18,18,18,156,0,427,51900,291
29,17,15,15,14,157,0,3114,54773,52
29,18,16,15,14,157,0,427,51900,225
29,17,16,15,15,158,0,3114,54773,47
29,18,17,16,16,158,0,427,51900,284
29,19,17,15,15,158,0,3114,54773,17
29,19,17,16,16,159,0,3114,54773,5
29,17,17,17,17,159,0,430,51877,13
29,19,18,17,17,159,0,3114,54773,20
30,17,16,15,15,161,0,3114,54773,18
30,19,18,17,17,161,0,4656,55828,920
30,19,18,17,17,161,0,427,51900,209
30,18,16,15,15,161,0,427,51900,214
30,18,16,15,15,162,0,427,51900,215
30,17,16,15,14,162,0,427,51900,211
30,19,18,18,18,162,0,427,51900,217
30,18,17,16,16,163,0,427,51900,218
30,18,17,16,16,163,0,427,51900,121
30,19,18,17,17,164,0,4656,55828,978
30,17,16,15,14,164,0,427,51900,138
30,18,17,17,17,165,0,427,51900,96
30,19,17,16,15,165,0,427,51900,132
30,19,19,18,18,165,1,427,51900,100
30,19,19,18,18,165,1,427,51900,95
31,19,17,16,15,168,0,427,51900,10
31,18,17,16,16,169,0,427,51900,18
31,17,16,15,15,169,0,428,51883,308
31,19,18,18,18,169,1,427,51900,12
31,19,18,17,16,170,0,428,51883,303
31,18,16,15,15,171,0,428,51883,291
31,19,17,16,15,172,0,427,51900,16
31,19,17,16,16,173,0,428,51883,284
32,18,16,14,14,174,0,428,51883,255
155,17,16,15,15,264,0,503,51999,94
155,18,17,15,15,264,0,503,51999,85
155,15,14,14,13,266,0,503,51999,42
155,18,17,17,17,266,1,3831,55543,918
155,19,18,17,17,266,0,503,51999,57
155,18,18,17,17,267,1,504,52316,288
156,18,16,15,15,268,0,272,51941,405
156,16,15,13,13,269,0,272,51941,455
156,19,17,16,16,269,0,503,51999,6
156,19,18,16,16,269,0,272,51941,447
156,19,18,17,16,269,0,272,51941,459
156,19,17,16,16,270,0,272,51941,450
156,19,17,16,16,270,0,272,51941,445
156,18,17,15,15,270,0,272,51941,446
156,19,17,16,16,271,0,504,52316,248
156,19,17,15,15,271,0,272,51941,524
156,19,17,16,16,271,0,272,51941,526
156,18,16,15,14,271,0,4739,55644,366
156,19,18,18,18,272,2,3832,55289,630
156,19,17,16,16,272,0,272,51941,562
156,17,15,14,14,274,0,272,51941,602
156,16,14,13,13,274,0,504,52316,95
157,17,16,16,16,275,0,273,51957,329
156,18,17,16,16,275,0,272,51941,608
157,18,17,16,16,276,0,273,51957,322
157,16,15,15,15,277,0,273,51957,366
157,17,16,15,15,277,0,273,51957,361
157,19,18,17,17,277,0,273,51957,364
157,19,18,18,18,277,0,273,51957,373
157,19,18,17,17,278,0,273,51957,417
157,18,17,17,17,279,0,3832,55289,906
157,19,17,17,16,279,0,273,51957,402
157,18,17,15,15,279,0,273,51957,408
157,19,18,17,16,280,0,273,51957,410
157,19,18,17,17,281,0,505,52317,293
157,19,17,16,16,281,0,505,52317,296
158,19,17,16,16,282,0,505,52317,285
158,19,17,16,16,282,0,273,51957,449
158,19,19,19,19,282,1,273,51957,446
158,19,18,17,17,282,0,505,52317,283
158,19,18,16,16,284,0,505,52317,250
158,19,17,16,15,284,0,273,51957,526
158,19,19,18,18,284,1,505,52317,248
158,18,17,16,16,285,0,505,52317,253
158,19,18,17,17,287,0,505,52317,212
158,18,16,15,15,288,0,505,52317,138
158,18,17,17,17,288,0,505,52317,130
158,19,17,16,15,288,0,505,52317,124
159,19,18,17,17,289,0,3833,55290,746
154,19,17,16,15,257,0,271,51883,423
154,19,17,16,15,257,0,271,51883,464
154,18,18,18,17,258,0,271,51883,478
154,19,17,16,16,258,0,271,51883,463
154,18,17,16,16,258,0,271,51883,476
154,19,17,15,15,258,0,271,51883,477
154,19,17,16,16,258,0,271,51883,472
154,18,17,15,15,258,0,271,51883,462
154,19,17,16,15,258,0,271,51883,474
154,19,17,16,16,259,0,271,51883,488
154,18,17,16,16,259,0,271,51883,482
154,19,18,17,17,259,0,272,51941,353
154,19,18,17,16,259,0,272,51941,360
154,19,17,16,15,259,0,271,51883,483
154,18,16,15,15,260,0,271,51883,503
154,18,16,15,15,260,0,272,51941,354
154,18,17,15,15,260,0,271,51883,504
154,19,18,17,17,261,0,272,51941,347
154,19,17,16,15,261,0,272,51941,358
154,18,16,14,14,261,0,271,51883,509
155,16,15,15,15,262,0,271,51883,549
155,19,19,19,18,262,1,271,51883,551
155,19,18,17,16,263,0,271,51883,556
155,19,17,16,15,263,0,271,51883,550
155,16,15,14,13,265,0,271,51883,583
155,17,15,14,14,265,0,271,51883,586
155,19,17,16,16,265,0,271,51883,636
155,18,16,14,14,265,0,271,51883,625
155,18,17,15,15,265,0,271,51883,630
155,19,17,15,15,266,0,271,51883,638
155,19,19,19,19,266,1,271,51883,626
155,19,18,17,16,266,0,272,51941,438
155,18,17,16,15,266,0,271,51883,623
155,18,17,16,16,267,0,3832,55289,514
155,18,18,17,17,267,1,3832,55289,538
155,18,17,16,16,267,0,272,51941,435
155,18,17,15,15,267,0,272,51941,464
155,17,16,15,15,268,0,272,51941,466
155,19,17,16,16,268,0,272,51941,471
155,19,18,17,16,268,0,272,51941,465
156,19,17,16,16,268,0,272,51941,488
156,19,17,16,16,269,0,272,51941,493
156,19,18,17,16,269,0,272,51941,495
156,18,17,17,17,270,0,3831,55543,997
156,18,17,17,17,270,0,3831,55543,1000
156,18,17,16,16,271,0,272,51941,517
156,19,18,17,16,271,0,272,51941,514
156,19,17,16,16,272,0,272,51941,557
156,18,18,17,17,272,0,3832,55289,660
162,18,16,15,15,312,0,276,51909,273
162,18,17,16,16,313,0,2559,54208,73
162,17,16,15,15,313,0,2559,54208,71
162,17,16,16,16,314,0,2559,54208,77
162,17,16,16,16,314,0,2559,54208,67
162,17,15,14,14,314,0,2389,54213,74
162,17,15,15,15,314,0,2389,54213,72
162,19,17,15,15,314,0,275,51910,21
162,18,17,16,16,314,0,275,51910,33
162,18,17,16,16,315,0,2389,54213,67
162,18,17,16,16,315,0,2389,54213,25
162,18,17,16,16,315,0,276,51909,239
163,19,17,16,16,315,0,276,51909,235
163,18,17,16,16,316,0,2559,54208,22
163,19,18,17,17,316,0,2389,54213,27
163,17,16,16,16,316,0,2559,54208,639
163,19,18,17,17,316,0,2569,54234,25
163,18,17,17,17,316,0,276,51909,200
163,19,17,16,16,317,0,2559,54208,31
163,19,18,16,16,317,0,276,51909,178
163,19,18,18,20,317,0,276,51909,175
163,19,17,16,16,317,0,276,51909,167
163,19,18,17,17,317,0,276,51909,179
163,18,16,15,15,318,0,2389,54213,22
163,19,18,17,16,318,0,276,51909,152
163,19,17,17,16,319,0,276,51909,147
163,18,17,16,16,319,0,276,51909,143
163,17,16,16,16,320,0,276,51909,115
163,19,17,16,16,320,0,276,51909,117
163,19,17,16,16,321,0,276,51909,62
163,18,17,16,16,321,0,276,51909,66
164,18,17,17,18,322,0,276,51909,73
164,18,18,17,17,322,1,3835,55570,26
163,18,16,15,15,322,0,276,51909,75
163,19,17,15,15,322,0,277,51908,307
163,17,16,15,15,322,0,276,51909,80
164,18,18,17,17,322,0,276,51909,79
164,18,17,16,15,322,0,276,51909,71
164,18,18,18,18,323,0,3835,55570,10
164,19,17,16,16,323,0,276,51909,72
164,19,17,16,15,323,0,276,51909,77
164,19,18,17,17,323,0,276,51909,67
164,19,18,17,17,323,0,276,51909,74
164,19,18,17,17,324,0,276,51909,33
164,18,17,15,15,327,0,277,51908,280
164,17,17,17,17,328,0,277,51908,277
164,18,18,18,18,328,0,277,51908,275
165,17,15,14,14,329,0,277,51908,434
165,19,18,18,18,330,2,3836,55302,240
246,18,17,16,16,589,0,364,52000,555
246,19,18,17,17,590,0,364,52000,554
247,17,16,16,16,591,0,348,51671,341
247,19,18,18,18,594,0,364,52000,627
247,19,19,18,18,595,1,364,52000,633
247,19,18,17,17,596,0,348,51671,387
247,19,18,16,16,596,0,348,51671,386
248,18,16,15,15,600,0,348,51671,464
248,18,17,16,15,601,0,348,51671,481
249,18,18,17,17,604,1,348,51671,543
249,18,17,15,15,604,0,348,51671,560
249,17,15,14,14,608,0,348,51671,626
249,19,17,15,15,609,0,348,51671,627
165,19,18,19,19,46,0,3836,55302,840
165,18,17,16,16,46,0,277,51908,460
165,19,19,19,19,46,1,277,51908,522
165,19,17,15,15,46,0,277,51908,492
165,19,17,16,16,46,0,277,51908,488
165,19,17,16,15,46,0,277,51908,493
237,19,17,16,16,526,0,342,51691,573
237,19,17,16,15,528,0,342,51691,616
237,19,18,16,16,529,0,343,51692,331
238,18,16,14,14,531,0,342,51691,637
238,19,17,16,15,532,0,343,51692,374
238,17,16,14,14,533,0,343,51692,377
238,19,17,16,15,533,0,343,51692,413
238,18,16,15,15,534,0,343,51692,416
238,19,19,18,18,534,0,343,51692,409
238,19,17,17,16,536,0,343,51692,448
239,18,17,16,15,536,0,343,51692,452
239,19,18,17,17,537,0,343,51692,443
239,19,18,17,17,538,0,343,51692,531
239,18,17,16,16,539,0,344,51693,333
239,18,16,16,16,540,0,343,51692,572
239,18,17,16,16,540,0,343,51692,564
239,18,16,15,15,541,0,343,51692,578
239,19,18,18,18,542,1,343,51692,613
239,19,18,17,16,542,0,343,51692,615
239,19,18,17,17,542,0,343,51692,607
240,18,17,17,17,547,0,344,51693,377
241,18,16,15,14,552,0,344,51693,575
241,19,17,16,15,553,0,344,51693,577
241,19,17,15,15,554,0,344,51693,620
241,19,17,16,15,556,0,344,51693,613
242,19,19,18,18,557,0,345,51690,372
242,19,18,18,18,558,1,345,51690,412
242,18,16,15,15,559,0,345,51690,418
242,19,17,15,15,559,0,345,51690,419
242,18,15,14,14,559,0,345,51690,454
172,18,16,15,15,381,0,2862,54471,281
172,19,18,17,17,381,0,282,51658,243
172,18,17,16,16,381,0,281,51614,11
173,17,15,14,13,382,0,282,51658,246
173,19,18,18,18,382,0,3233,54891,597
173,18,17,16,16,382,0,282,51658,255
173,19,17,16,16,382,0,282,51658,244
173,19,17,16,16,382,0,282,51658,256
173,17,16,16,16,383,0,2862,54471,285
173,17,16,16,16,383,0,282,51658,214
173,17,16,16,15,383,0,2862,54471,288
173,19,17,17,17,383,0,2862,54471,292
173,18,17,16,16,384,0,3233,54891,589
173,19,17,18,18,384,0,2877,54523,292
173,19,16,15,15,384,0,3233,54891,631
173,19,17,17,17,384,0,2877,54523,298
173,18,16,15,15,385,0,3233,54891,635
173,18,17,17,17,385,0,282,51658,212
173,19,19,18,18,386,2,3775,55207,542
173,19,18,18,18,386,2,3775,55207,554
173,18,17,17,17,386,0,2862,54471,209
173,18,17,17,17,386,0,282,51658,213
173,19,18,17,17,386,0,3789,55269,860
173,17,18,17,17,386,0,282,51658,138
173,18,16,15,15,387,0,2862,54471,129
173,16,15,15,15,387,0,2862,54471,125
173,18,17,16,15,387,0,282,51658,139
173,17,15,15,15,388,0,2862,54471,131
173,17,16,15,15,388,0,2862,54471,130
173,18,17,16,16,388,0,2862,54471,137
173,18,17,16,16,388,0,282,51658,83
174,17,16,15,15,389,0,2862,54471,94
174,17,15,14,14,389,0,2862,54471,99
174,17,15,15,15,389,0,2862,54471,91
174,18,17,16,16,389,0,282,51658,97
174,18,17,17,17,389,0,282,51658,91
174,18,17,16,15,389,0,282,51658,82
174,19,18,17,17,389,0,282,51658,89
174,16,15,15,15,391,0,2862,54471,50
174,17,16,15,15,391,0,2862,54471,60
174,17,16,14,14,391,0,282,51658,93
174,17,15,14,13,391,0,282,51658,57
174,18,17,16,16,391,0,282,51658,52
174,17,16,15,15,391,0,282,51658,50
174,19,17,17,16,393,0,282,51658,51
174,18,17,17,17,394,0,2862,54471,18
174,18,16,15,15,394,0,282,51658,4
174,18,17,17,16,394,0,283,51959,299
174,19,17,17,17,395,0,2862,54471,4
174,18,16,15,14,395,0,282,51658,16
171,19,18,17,17,373,0,3233,54891,430
171,18,17,16,16,374,0,3233,54891,472
171,19,18,17,17,374,0,3233,54891,464
171,18,18,18,17,375,0,3840,55574,490
171,17,16,15,15,375,0,3839,55575,74
171,18,17,17,16,375,0,281,51614,168
172,19,19,18,18,375,1,281,51614,144
171,19,18,18,18,375,0,281,51614,165
171,17,16,15,14,375,0,281,51614,167
172,18,17,16,16,375,0,281,51614,141
172,17,15,15,15,377,0,3233,54891,511
172,19,18,17,16,377,0,281,51614,108
172,18,17,17,17,378,0,3233,54891,505
172,18,17,17,17,378,0,3233,54891,513
172,19,17,16,15,379,0,282,51658,303
172,19,17,16,15,379,0,281,51614,65
172,16,15,14,14,380,0,2862,54471,301
172,19,18,17,17,380,0,2862,54471,145
172,18,17,16,16,380,0,2877,54523,302
172,18,17,16,16,380,0,2862,54471,314
172,19,18,17,17,380,0,3233,54891,541
172,19,17,16,15,380,0,3233,54891,550
172,18,17,17,17,381,0,3233,54891,555
172,18,17,16,16,381,0,2862,54471,317
172,18,17,17,17,381,0,282,51658,267
172,17,16,15,15,381,0,2862,54471,303
172,19,19,19,19,381,1,3233,54891,543
172,18,16,16,16,382,0,2862,54471,315
173,18,17,16,16,382,0,2877,54523,269
173,17,15,14,14,382,0,2862,54471,291
172,18,16,15,14,382,0,281,51614,12
173,19,18,17,17,382,0,2862,54471,296
173,18,17,16,16,383,0,2862,54471,264
173,19,19,18,18,383,2,281,51614,24
173,18,16,15,15,383,0,3233,54891,592
173,18,17,16,16,383,0,281,51614,36
173,16,15,15,15,383,0,2862,54471,266
173,19,18,17,17,383,0,3233,54891,587
173,19,19,19,19,383,1,282,51658,266
173,19,17,16,16,383,0,281,51614,28
173,18,17,17,17,384,0,3233,54891,621
173,18,16,16,16,384,0,2862,54471,267
173,16,15,14,14,384,0,2862,54471,237
173,18,17,16,16,384,0,2862,54471,235
173,19,17,16,16,384,0,282,51658,239
173,19,17,16,16,385,0,2877,54523,226
173,18,16,16,15,385,0,2877,54523,230
173,17,16,15,15,385,0,2862,54471,226
173,16,15,14,14,385,0,2862,54471,239
173,19,17,17,17,385,0,2862,54471,224
175,18,18,17,17,350,0,7112,56666,476
175,19,17,16,16,350,0,598,52316,302
175,19,17,16,16,350,0,598,52316,314
175,18,16,15,14,350,0,598,52316,316
175,18,17,17,17,350,0,597,52059,637
176,19,17,16,16,351,0,597,52059,630
176,19,19,19,18,351,2,7113,56711,946
176,19,18,18,18,351,0,7112,56666,471
176,18,16,15,14,351,0,598,52316,272
176,18,16,15,14,351,0,598,52316,266
176,19,17,15,15,351,0,598,52316,277
176,18,17,17,17,351,0,597,52059,640
176,17,15,14,14,351,0,598,52316,280
176,19,17,16,15,352,0,598,52316,271
176,19,17,15,15,352,0,597,52059,638
176,18,16,15,15,352,0,598,52316,227
176,19,18,17,17,352,0,598,52316,238
176,19,17,16,15,353,0,597,52059,631
177,18,17,16,15,354,0,598,52316,226
177,18,17,16,16,354,0,598,52316,189
178,17,16,15,15,357,0,598,52316,175
178,19,19,19,19,357,1,598,52316,178
178,19,18,17,17,357,0,598,52316,174
178,18,17,16,15,358,0,598,52316,152
178,19,18,17,17,359,0,598,52316,156
179,18,18,18,18,361,1,7112,56666,899
179,18,17,17,17,362,0,598,52316,558
179,18,16,16,15,362,0,599,52317,353
179,19,18,17,17,362,0,598,52316,68
180,17,16,16,16,363,0,598,52316,595
180,19,18,18,18,364,0,7112,56666,969
180,17,17,18,18,365,3,6975,56720,446
181,18,18,18,18,366,1,6974,56442,592
181,19,18,18,18,366,0,6974,56442,581
181,19,18,19,18,366,0,598,52316,632
181,19,19,18,18,367,1,6975,56720,414
181,19,17,16,15,367,0,599,52317,440
182,18,18,18,18,368,2,6975,56720,370
182,19,18,18,18,368,0,6975,56720,366
183,19,18,16,16,373,0,599,52317,560
184,18,17,16,15,374,0,599,52317,551
185,19,18,18,18,377,2,6974,56442,951
185,19,18,17,16,377,0,599,52317,80
185,19,17,16,15,379,0,599,52317,33
185,19,18,17,17,379,0,600,52317,303
186,19,17,16,15,381,0,600,52317,395
186,14,13,12,11,382,0,600,52317,239
186,19,17,16,16,382,0,600,52317,238
186,19,19,18,18,382,2,6973,56741,608
233,19,17,15,15,602,0,363,51989,585
233,17,16,15,15,603,0,363,51989,622
234,19,16,15,14,604,0,315,51663,385
234,19,17,16,16,605,0,315,51663,424
234,18,17,16,16,605,0,315,51663,423
234,19,18,17,16,605,0,315,51663,428
234,18,17,16,16,606,0,315,51663,431
234,18,16,16,15,606,0,315,51663,440
234,18,16,15,15,607,0,315,51663,432
234,19,18,17,17,607,0,315,51663,477
234,17,16,15,15,609,0,315,51663,470
234,18,18,17,17,609,0,315,51663,483
234,19,19,18,18,610,1,315,51663,484
234,18,17,16,16,610,0,315,51663,506
235,18,16,15,14,611,0,315,51663,507
235,19,19,18,18,611,0,315,51663,503
235,19,17,16,16,612,0,315,51663,508
235,19,18,17,16,612,0,315,51663,510
235,19,18,17,17,613,0,2955,54562,84
235,19,18,17,17,613,0,2955,54562,97
235,19,18,17,17,613,0,2955,54562,83
235,19,17,15,15,613,0,315,51663,554
