u,g,r,i,z,g-r,r-i,i-z,u-g,log_redshift
-0.8143295784191686,-0.9115426926251482,-0.9417935703690976,-1.0281511586259489,-1.0974005129702775,0.4557395363001631,0.6876452341457486,0.6267793967057564,0.3741381514514735,-0.19350195258861075
-1.5047470739151778,-1.1768032951153629,-0.8932130069484012,-0.7244500943583889,-0.5923087378289104,-0.5035581069503361,-0.5169987813996302,-0.49019538329722245,-0.26866378272219926,-0.45612508180391953
-2.6134772689668893,-2.4775618321292527,-2.1333332733781463,-1.9112359028463093,-1.7153896795734958,-0.2045323687568727,-0.39068437228180913,-0.506461590716596,0.3535923363073333,-0.4555078425913982
0.7843388967047578,0.9281249454444062,1.0530815223225147,1.0975022946827666,1.147572801942065,-0.7826783794256156,-0.5257002591299227,-0.5462281872760646,-0.4552165833250212,-0.45125581678965154
-0.9561204706665873,-1.1994812890438689,-1.088593599491134,-0.9540717469006412,-0.8363143861500142,0.08970718261580869,-0.2981954258902317,-0.3557851430423931,0.6836857636474575,-0.45563698011438575
-0.8829139379937794,-0.8947034359394294,-0.7560972466863973,-0.6420063130187916,-0.5133728233245156,-0.12224799136125838,-0.3034653349381579,-0.4937910712530847,0.2285969584878686,-0.45480131544051877
1.1641173959927014,0.2937334511086064,-0.1033363158653231,-0.2553534742832261,-0.39548011917264264,1.2299290270119867,0.7403034726169251,0.7887565779555221,1.3742012023184669,-0.18706208165346194
-0.5325218394737726,-1.307635434528453,-1.4549193324916603,-1.4760784788500738,-1.544343856199173,1.0053586056530077,0.5387396645356384,0.739401480180421,1.5904424057196358,-0.19135961341059948
-0.2813194033404832,-1.0300838670452706,-1.3449738468553454,-1.4919751603683329,-1.5977961954829225,1.4649910234549408,1.0924477826413794,0.9369930945168126,1.4819116879426568,-0.1911795743324155
0.1840718791292751,-0.22464487279443512,-0.4545455982468007,-0.5624090448987168,-0.6357122700540289,0.8651328407846638,0.6405837207874957,0.5252868235706677,0.7300188774486471,-0.19236490458299121
-2.39630754337388,-1.9369497660444392,-1.5486619311571233,-1.3321587704709954,-1.1501546721109956,-0.5632111109020164,-0.541428282257472,-0.5873217639144773,-0.30889516953316604,-0.45326781329072846
-1.7750898926431056,-1.629368895966563,-1.3893585181587353,-1.2215564045136562,-1.076746017072265,-0.180633131254452,-0.3624556346684745,-0.42483091295674325,0.13915164250982648,-0.45456111807204885
-2.882190862190231,-2.2922136569384053,-1.7668951504101915,-1.5031159751844347,-1.2964732820862896,-0.8892423535411927,-0.6959305769804984,-0.6692948881463192,-0.44241295947667847,-0.4557864928307215
-0.06839773239647055,-0.2387339996194201,-0.26698547427092223,-0.25100925718512296,-0.22095170675153283,0.18815682675709658,0.006233738645989765,-0.08884811812867424,0.3381479650402665,-0.45233953815784855
-1.3824586143745272,-1.0089819090754157,-0.7161332474351725,-0.5443665303380485,-0.4325086017584157,-0.5999474719965808,-0.5845680028358807,-0.43304962828441973,-0.38335624447619515,-0.45657252663128195
0.9183457115413715,0.7452730419733018,0.46937486065524936,0.24508982521554168,0.06479514012080329,0.6448097640215921,0.9041608772002386,0.8641376076016165,0.11276417398488721,-0.09020068230585412
0.5271505653842417,0.3570075927505445,0.14138347237824553,-0.037503248716478636,-0.13019659982581946,0.5913375973550353,0.7916135948200267,0.4872324593711217,0.19862847641783543,-0.08789689875050505
0.40093989629551213,0.10654480439557994,-0.13194892840633674,-0.25032609401243844,-0.35965682850043734,0.7658273884039091,0.5920515351367877,0.6288340755376831,0.4631233371974583,0.037307739051131744
0.5949746197233768,0.5871299975586276,0.5455658927407239,0.44074600617222753,0.3423799286543695,-0.0869379773324739,0.3238989538142133,0.39079097169785254,-0.1241828898585379,-0.2850666355632683
0.2994934548765136,-0.036176357953909694,-0.03196868654862511,-0.02249993442403797,-0.02732308041749377,-0.00021607573217006978,-0.03449571345312296,0.030751312212723547,0.5648921411295306,-0.3377693478049549
0.4085067436390427,0.7523176053857943,0.8811529696497299,0.9400594588854023,0.9935575870566886,-0.7276530792874071,-0.5412648742249769,-0.5225137690909785,-0.7457188050465893,-0.45129968151158
-0.9883308623091434,-0.9645567344020425,-0.8804005506616231,-0.8004826520773992,-0.7356767055330594,0.08910494718803467,-0.10647695176670999,-0.1234352117993482,0.1859648922053358,-0.45355319512963743
0.1729448723497954,-0.12131403198867227,-0.1459508451817246,-0.09454737363571772,-0.02734801542260109,0.13040561889314917,-0.19561603349215045,-0.3212408551807311,0.5161383421945126,-0.4544606208617906
-2.163062792802266,-2.19133677816222,-1.9762589280670768,-1.7867162768710563,-1.64092544265185,0.1215939636866863,-0.2863483435344191,-0.28138864700326155,0.5588904424506261,-0.4551070018880867
0.47817725355004276,0.37287372656246487,0.3189596209142801,0.3455673626135952,0.36046611902623077,0.03791493582674727,-0.22057661045561375,-0.16752519506764618,0.08743700555987369,-0.4536467293538239
-1.07808308510632,0.09537504619198665,0.37406816827641276,0.5528460760081472,0.5559731824117617,-0.9801482065344989,-0.947007018907456,-0.16136115857188885,-1.967524616437092,2.583261840173683
0.06944681362872385,0.4332602318506302,0.6402638061293259,0.7346112724535582,0.7957731265379367,-0.8685127761849804,-0.6337129686084252,-0.5080025998405392,-0.7043270898243676,-0.45446686544839426
-0.6005510555431159,-0.5525872812642763,-0.428714637399628,-0.3335756575557167,-0.26235212689962134,-0.20500781777881438,-0.31408685705026146,-0.2791627449353479,0.04960629822047295,-0.4542154615891201
0.0824202759800727,1.3186751179360836,1.6386613501135772,1.6835161608115028,1.5766377465083357,-1.5941113768554063,-0.7048363147514224,0.10810140907273601,-2.3574549796059605,4.6076141141671
0.25369411569199285,0.5992199915233112,0.6746083070091602,0.7131617005316762,0.7586532156001006,-0.4874245368061347,-0.38386208692517665,-0.4216632830908635,-0.7127894849616321,-0.45368726041113183
-1.2671335853238577,-0.8023413823089756,-0.5326004306254567,-0.3969959720866853,-0.2832061028384985,-0.601849268084325,-0.4714079403338179,-0.4817198331155428,-0.5830127538613082,-0.4537949610497808
1.1380618562563687,0.2354306980610732,-0.11881803387851515,-0.2559227769271309,-0.3884235127270038,1.1076118419697503,0.6754304837168168,0.7496320685310274,1.4412801878864303,-0.08448160245400912
1.142297842568295,1.3361913296644412,1.17783438616745,0.980357327571632,0.8867027784994073,0.01794607690561349,0.5648440977265451,0.2247472385932377,-0.6336270793867894,-0.16263085674122343
-0.1958273035293742,-0.3312652920105355,-0.26022334456401175,-0.19606717279722521,-0.11427975489837772,-0.11200998908900428,-0.2205357584474773,-0.3696970309668705,0.30191771068190504,-0.4539795538326101
-0.6422230234493496,-0.7740996641237565,-0.6225405020596126,-0.5231621964781563,-0.4143060480293825,-0.2128368783399386,-0.2752365973248378,-0.4231614864058023,0.39948532553873506,-0.45500433145507185
-0.5001907644605109,-0.25631367588302684,-0.041587394594328926,0.04023721693424611,0.12751498963645963,-0.6273333356598472,-0.36907365998448277,-0.460060093762391,-0.3443852143877947,-0.4508222680951759
0.9406842034598292,1.0782291487277114,0.9507317253181987,0.7742785289803878,0.7524942693383593,0.013508552700929606,0.5354715038857526,-0.09124524343258242,-0.47994358188213787,0.17409110303953976
-1.3910754070432354,-1.0703203823922978,-0.9018295711178711,-0.8117285689200672,-0.7146398728900546,-0.15530754668622312,-0.14749236792269807,-0.2867393731280506,-0.28162745186864735,-0.45216768382488215
-1.1530998683397855,0.6835749362900186,1.9918561885862818,1.5240501110027227,-0.19904214892973776,-4.692580956181691,1.5795262754977109,8.47364066162054,-3.2043746858494053,-0.45505364883689414
-1.106600565605142,0.5040654983419562,1.2335048833667241,1.5820401541610631,1.9090379879382364,-2.664030159208658,-1.9987419680466003,-2.0997366074442425,-2.787776774883901,-0.455026300039974
-0.09965472541041343,0.6225220533817516,0.4982965456066879,0.5512870626140699,0.6313849495275194,0.17909159873894087,-0.3978743257115391,-0.5573576976156251,-1.3426077443265874,-0.2802388441686154
0.807473898869907,0.5518754482285425,0.42220853765801836,0.4163710945108961,0.41881403097956865,0.22489318785167794,-0.10047170657255257,-0.12197981429340614,0.2947556835917386,-0.45590854424640515
-1.2539670295793712,-1.537694374801291,-1.412894850504256,-1.2740986592949415,-1.1491074018964482,0.1737348730918458,-0.22004553435000676,-0.3089555879981979,0.8296270698563151,-0.45492990806948674
-1.2506844418960537,-1.3217880258886872,-1.148881451185568,-1.0044944441461594,-0.8722291051742826,-0.0727695964789216,-0.3259747914142032,-0.4172542847640329,0.4267130318787363,-0.4548487610869799
0.4256317139428198,0.648362696650097,0.7728839676942137,0.7455506417187397,0.7486210318782078,-0.6727545655550421,-0.10627269172608576,-0.21170078995394523,-0.5207151215742075,-0.23006863829347599
-1.8599303022523785,-1.9842202673814198,-1.8710806502158281,-1.787189235990607,-1.6901970127457795,0.38629228249669817,0.17462571613099834,-0.029947324946944714,0.6696617944010623,-0.45284924787518793
0.9823803080402039,1.2400108264965872,1.2840616370480273,1.3073647662304257,1.3100742302326243,-0.6297739739724266,-0.4970630014353687,-0.35745456959333405,-0.7168106230765068,-0.4526572899949502
-0.37451110220290335,-0.30521310029136495,-0.17675506208758193,-0.0889244152143814,-0.023341791268541055,-0.3164213719180953,-0.3562052774255927,-0.3143919257409804,-0.0435600709384919,-0.45475709366289474
-0.40218379910675167,0.7857422606162396,1.2188286267867678,1.2618205547180594,1.339165069525599,-1.7702810877817754,-0.5691667957733215,-0.7298651078789897,-2.1528170603173478,4.066794907032262
-2.3497841039650953,-1.9488599438259202,-1.5710930954896034,-1.3512873393061902,-1.180309404955256,-0.5229881236466064,-0.5500480559715278,-0.5255101757208637,-0.2092469658009736,-0.45505364883689414
-0.6944547862927251,-0.40801506997006126,-0.15793910837403283,-0.029962178310295618,0.05978320409404296,-0.6881591138656147,-0.5491493117928161,-0.45432411535660094,-0.37949515165942577,-0.4540997630820369
0.2814512909553394,0.5241308689027674,0.6714613879211792,0.7453579546700346,0.7985326004365835,-0.7017886524943203,-0.5477603435166122,-0.4696914007870052,-0.5247562653513446,-0.4552880797041287
-2.1167927884719764,-1.65034392486592,-1.2817919534996451,-1.0988410299944702,-0.9551463088276316,-0.6075229597460291,-0.46564780718840665,-0.45132770872671574,-0.3876174505382208,-0.45405297531191846
-1.0961735223757807,-1.0838489058225973,-0.946823021411494,-0.8596375760301916,-0.7861617792089256,-0.04357702653232762,-0.12028493051244822,-0.15254316191822012,0.23281815322537322,-0.4573314475383471
0.6814804598484518,1.933307986964773,2.1196154840599117,1.927256518922591,1.8822577924519588,-1.379969137377447,0.2561254723373457,-0.27462532918151195,-2.5268829333116307,4.480322770168241
-0.9868343885123377,-0.7953920156993547,-0.6770215387702735,-0.6404297826202856,-0.6493600295166189,-0.09226300637810808,0.034094808186197895,0.21425981538865085,-0.1315049622468097,-0.33955791405123964
0.05823532848974588,-0.5664331273708096,-0.8311643790975973,-0.9361518513709678,-1.045685312375738,1.1155042957338133,0.7410796607712636,0.8100738708367001,1.1678628017374892,-0.2878811823239468
-0.1943549664067097,-0.2949530004263211,-0.2711439030657557,-0.1949373260116292,-0.12475245704385081,0.0337626810352115,-0.27343910896740714,-0.3102397622681455,0.2356789629289859,-0.4535432138984941
1.0075910641815673,0.12820736576012018,-0.09076737117463957,-0.07207305695480583,-0.06883155225438363,0.6913720715694246,-0.059742254473439844,0.002242643419821078,1.4277963715211417,-0.45454967316502143
-1.2582874942507958,-1.1305164940747234,-0.9545591975027791,-0.8305505901777741,-0.7100933902919805,-0.15724103937542258,-0.28969820820054887,-0.4021438341876091,0.05234707395051197,-0.4538207290878749
-0.24283347642099842,-0.2077844612636345,-0.19144068449815677,-0.23274778006910732,-0.2665827660996561,0.025236295241902393,0.25056959923255867,0.23540588503383428,-0.009550445091328871,-0.28649324859357717
0.6556180135052567,0.08550631096097414,-0.025965189121854026,-0.01956583618237495,0.019704339216692606,0.34410410595064467,-0.021994998967344855,-0.19710400908549736,0.9250940901755275,-0.4549348397013983
-1.5017782629957035,-1.381846631078074,-1.1296908642472603,-0.9636009973093828,-0.8308536200313044,-0.31768923597657633,-0.4330070526977428,-0.430481279744517,0.12406737316350205,-0.45504961375800546
0.23653294037699985,-0.7209163835862007,-1.0603368885136435,-1.1081688348522913,-1.3014935297814192,1.4281595725559824,0.5438053135429549,1.286802165651335,1.7556091533632698,0.0023681152990651043
-0.7130882987303825,-0.7597143694676156,-0.7237195702365528,-0.6624661741905011,-0.5929570479617258,0.17268888524360226,-0.06680965187880399,-0.1839198199140176,0.25480437605244377,-0.45545403638787324
